用户名,推荐,游戏时长,评论,政治敏感,emotional_score,rational_score,playtime_norm,rational_norm,emotional_norm,helpful_norm,CPIV_Score,VPV_Score,timestamp,helpful
Countin' On You,Recommended,29.8,"
					hp粉无脑冲",0,0.0,0.019203208639880072,0.0065877029544849615,0.03131559015411301,0.4678894176781991,0.0,0.015161317243439191,0.23460347913454804,2024-10-15 21:19:13.876209,0
nihao,Not Recommended,8.9,"
					极其垃圾的优化+政治正确 即便哈迷情怀加成也无法让我给他打好评",1,0.0,0.06313768507565726,0.001951911986514063,0.10296164074386105,0.4678894176781991,0.0,0.04196542109215005,0.23413990003775095,2025-04-16 21:19:13.876209,0
电话叔叔,Not Recommended,19.7,"
					很棒的一坨",0,0.0,0.016021795363712253,0.004347440333599503,0.02612750746774235,0.4678894176781991,0.0,0.01218997912053674,0.23437945287245948,2024-08-26 21:19:13.876209,0
冰墩墩去滑雪,Recommended,113.8,"
					爱死了，哈迷无脑入，真实的魔法世界，可以骑扫帚，唯一遗憾是未有魁地奇。。",0,0.0,0.06807798266536524,0.025219590098482833,0.11101802014690304,0.4678894176781991,0.0,0.05449504409815435,0.23646666784894782,2025-01-30 21:19:13.876209,0
bczhz,Not Recommended,41.5,"
					闪退",0,0.0,0.0063290530637541585,0.009182858663827523,0.010321089330694077,0.4678894176781991,0.0,0.0078015791978086405,0.2348629947054823,2025-03-22 21:19:13.876209,0
motherfker,Not Recommended,34.6,"
					真的优化超级烂，动不动就闪退。垃圾游戏，玩的 真的折磨",0,0.0,0.06035220236120311,0.007652382219856269,0.0984192209481369,0.4678894176781991,0.0,0.042428641267197274,0.23470994706108517,2024-11-04 21:19:13.876209,0
爆炸头魔法部长,Not Recommended,15.5,"
					垃圾优化，十分钟退十次",0,0.0,0.03390920899212532,0.00341584597639961,0.0552973678077057,0.4678894176781991,0.0,0.023485285513642123,0.2342862934367395,2025-06-05 21:19:13.876209,0
丝之歌不发售不改名,Not Recommended,34.3,"
					你妈比是真的会设计，老子预留30g你几把都说存储空间不够无法更新，我琢磨着你几把600m>30g是吧666",0,0.0,0.10991416683059409,0.007585839765770561,0.17924228524234706,0.4678894176781991,0.0,0.07473125000324705,0.2347032928156766,2025-03-01 21:19:13.876209,0
1340386358,Recommended,27.6,"
					很好玩",0,0.0,0.008799667487498653,0.006099724957856446,0.01435003835550173,0.4678894176781991,0.0,0.008179905325343271,0.2345546813348852,2025-01-09 21:19:13.876209,0
枪马人唐 白给大王,Not Recommended,5.6,"
					霍格沃茨神奇的魔法让我电脑玩别的游戏没事 玩这个游戏必闪退",0,0.0,0.060960077693961556,0.0012199449915712892,0.09941051230691149,0.4678894176781991,0.0,0.040252182919393115,0.23406670333825666,2024-08-04 21:19:13.876209,0
山荷,Recommended,53.9,"
					极其丰富高自由度的家园系统。",0,0.0,0.03844171687211352,0.011933280099370065,0.06268874504063486,0.4678894176781991,0.0,0.02984881005600197,0.23513803684903656,2024-09-02 21:19:13.876209,0
淦你佬斯,Recommended,49.5,"
					大世界探索解密给我玩爽了",0,0.0,0.034397627184631845,0.010957324106113034,0.056093854698369534,0.4678894176781991,0.0,0.02682047152179303,0.23504044124971085,2025-01-25 21:19:13.876209,0
吉良,Recommended,32.0,"
					很中庸的游戏，看得出制作是比较精良的，比较符合我对于霍格沃茨、魔法战斗、骑着扫帚满世界乱飞的爽快幻想，但是就是不好玩，任务重复，剧情更是无聊至极，人物在没有过场动画的时候纯面瘫，优化很差，故事结束的也是莫名其妙罐头式重复的支线和大世界，怪物从始至终也就那几种。只能说纯粉丝向作品，在原作的情怀加成下还是能给到一个推荐的",0,0.0,0.1328178771340317,0.007075680951113477,0.21659246032618487,0.4678894176781991,0.0,0.08946725651091934,0.2346522769342109,2024-07-07 21:19:13.876209,0
laheen,Not Recommended,66.5,"
					在莫村闪退一万次，主线都过不去，半年前玩的时候还很顺利，现在开二周目莫名其妙一直闪退，真的尼玛死了",0,0.0,0.08281111703639424,0.014728063170969748,0.13504404654180768,0.4678894176781991,0.0,0.05990884388511098,0.23541751515619652,2024-11-17 21:19:13.876209,0
fizerokkft,Recommended,35.6,"
					好玩",0,0.0,0.004639863874564969,0.007874190400141957,0.007566447784408327,0.4678894176781991,0.0,0.0061762552738201144,0.23473212787911374,2025-06-07 21:19:13.876209,0
2654946126,Recommended,34.4,"
					我的猫头鹰是在半路饿死了吗",0,0.0,0.03646803795362564,0.007608020583799131,0.05947017249548099,0.4678894176781991,0.0,0.026831277231712053,0.23470551089747946,2024-07-27 21:19:13.876209,0
江泽妮可,Not Recommended,64.3,"
					玩不了10分钟就闪退一次，每次进去还要准备着色器，到现在也没有优化过",0,0.0,0.07459401595328474,0.014240085174341232,0.12164402706593835,0.4678894176781991,0.0,0.054353644896111844,0.23536871735653367,2024-11-10 21:19:13.876209,0
yukyra,Recommended,106.3,"
					oh！菲戈教授！QAQ",0,0.0,0.03222001980293614,0.023556028746340166,0.05254272626141995,0.4678894176781991,0.0,0.030439502003104052,0.23630031171373356,2024-11-22 21:19:13.876209,0
maybe lin,Recommended,89.3,"
					神",0,0.0,0.0,0.019785289681483454,0.0,0.4678894176781991,0.0,0.007914115872593382,0.2359232378072479,2025-04-19 21:19:13.876209,0
宇宙乌萨奇,Not Recommended,24.7,"
					老子4090都闪退，玩nm",0,0.0,0.048466505493330286,0.005456481235027948,0.07903664698404678,0.4678894176781991,0.0,0.033797251287629886,0.23449035696260234,2024-09-28 21:19:13.876209,0
Dark-Z,Recommended,288.0,"
					作为哈迷，这款游戏绝对是不二之选，平均游戏时间20个小时。如果比较喜欢感受剧情，不介意跑腿跑图可以入手试试。游戏里的升级不是难事，只要在主线任务前做大概三个支线任务就没有问题。钱不够也可以在完成支线任务时多用“原型立现""搜宝箱，出售不用的装备（装备的等级其实和面板数值没有关系，就是卖的时候价钱不一样）。如果是比较急，喜欢快节奏游戏的的玩家建议不要玩，因为这真的是旅游模拟器",0,0.0,0.14477684397646315,0.06385857510424985,0.23609451913975557,0.4678894176781991,0.0,0.11998123769760217,0.24033056634952452,2025-01-28 21:19:13.876209,0
爸爸,Recommended,16.4,"
					画面精美，自由度高",0,0.0,0.02749194139061534,0.0036154733386567295,0.04483242281404398,0.4678894176781991,0.0,0.019379158461080286,0.23430625617296522,2025-06-28 21:19:13.876209,0
FiaWilliam,Not Recommended,38.1,"
					真是垃圾游戏，更新闪退一个月了还没修，当pc玩家sb。那你活该我差评你. ♥♥♥♥ you WB",0,0.0,0.07878470472912424,0.00842871085085618,0.12847798354835102,0.4678894176781991,0.0,0.05476267775968288,0.23478757992418517,2025-01-21 21:19:13.876209,0
小奈哇,Recommended,5.0,"
					我是一个哈迷和神奇动物迷，我真的我超喜欢他们，而且不得不说这个游戏是真的很不错值得推荐体验霍格沃兹的学习生活",0,0.0,0.08317876050049078,0.001086860083399876,0.13564358031037677,0.4678894176781991,0.0,0.05469217615751066,0.23405339484743953,2025-01-23 21:19:13.876209,0
OmGod,Not Recommended,15.0,"
					我真的是吃屎的天天闪退",0,0.0,0.03390920899212532,0.0033049418862567655,0.0552973678077057,0.4678894176781991,0.0,0.023440923877584986,0.23427520302772523,2025-03-15 21:19:13.876209,0
1515168414,Recommended,59.1,"
					超级好玩，圆小时候释放魔法的梦。室内场景、装饰细节做的很好，很精致还原度也很高。第一次骑飞天扫帚🧹很震感很激动，还可以骑鹰马兽等动物。释放三大咒语有专门的动画。缺钱的朋友可以去卖小动物哈哈哈，不然没钱体验有点不好，这个方法刷钱贼快，一轮下来啥都购买了。还有塞巴斯蒂安真牛逼，会的真多。也有一点点缺点，首先就是有时候魔法袍会穿模，有点出戏，其次是起飞天扫帚的时候为什么不能直接落在任何地方呀，霍格沃兹城堡有的地方骑扫帚不能直接降落，最后就是玩到八九小时的时候会有草药任务，小白的话不知道这个任务在哪完成就比较烦，容易嫌麻烦坚持不下去，等这几个任务完成熟悉之后，后面就没啥不好做的任务了，那游戏时长就至少四十小时起步了。总的来说是一款特别好玩的开放世界游戏，粉丝可以直接冲，原价买也不亏，普通玩家打折的时候买也特别香，可以体验一下开放魔法世界。——来自小黑盒用户玩家67024947的评价",0,0.0,0.20619131137986932,0.013086682636855649,0.33624602646359686,0.4678894176781991,0.0,0.139733083640181,0.2352533771027851,2025-06-28 21:19:13.876209,0
YouGotHAZEd.,Recommended,43.3,"
					我服了啊怎么能这么好玩 我爱夏促",0,0.0,0.0413838679867361,0.009582113388341761,0.0674866514845427,0.4678894176781991,0.0,0.03082750594915379,0.2349029201779337,2024-11-20 21:19:13.876209,0
Athar,Recommended,49.7,"
					闪退优化之后体验感受大幅上升，故事线比较短，剧情中规中矩，没有什么值得夸奖的，但也不错。机制其实可以优化，比如对于使用黑魔法的监视，以及宵禁",0,0.0,0.09865925026807984,0.011001685742170173,0.1608883548706029,0.4678894176781991,0.0,0.06875601624510923,0.23504487741331656,2025-01-28 21:19:13.876209,0
瞳勻,Recommended,55.9,"
					猫头鹰没给我送信 游戏里给了",0,0.0,0.03778010783894485,0.012376896459941443,0.06160982756837755,0.4678894176781991,0.0,0.0295946896113276,0.23518239848509367,2024-12-01 21:19:13.876209,0
Danny,Recommended,50.1,"
					Slytherin优秀五年级学生前来报到。当学生真好，谁又想长大呢？",0,0.0,0.06606099839964863,0.011090409014284448,0.10772882750222683,0.4678894176781991,0.0,0.04752769460660451,0.23505374974052798,2024-08-28 21:19:13.876209,0
Slimsnorlax,Recommended,44.4,"
					总是会突然闪退，没有解决办法.关掉 硬件加速，很少出问题了",0,0.0,0.060960077693961556,0.00982610238665602,0.09941051230691149,0.4678894176781991,0.0,0.043694645877427,0.23492731907776515,2024-10-20 21:19:13.876209,0
深海影月,Recommended,17.2,"
					好玩是好玩，就是重复性太高了",0,0.0,0.03844171687211352,0.0037929198828852806,0.06268874504063486,0.4678894176781991,0.0,0.026592665969408055,0.23432400082738808,2025-06-19 21:19:13.876209,0
huang18818,Not Recommended,5.4,"
					不停的闪退，官方每次更新也不解决问题",0,0.0,0.04891072743277014,0.0011755833555141515,0.07976106093245715,0.4678894176781991,0.0,0.03237465771518852,0.23406226717465095,2025-03-25 21:19:13.876209,0
洛音,Recommended,10.2,"
					游戏性很不错，值得玩",0,0.0,0.029922955280988518,0.0022402626208854583,0.04879679335635965,0.4678894176781991,0.0,0.020414822390898042,0.23416873510118807,2024-09-27 21:19:13.876209,0
手抖不好当外科医生的,Recommended,56.5,"
					接触哈利波特是小学3年级，现在30岁的人了，玩时还是很有感触，何况现在计算机硬件发展，做得精致太多。",0,0.0,0.08793690068349741,0.012509981368112856,0.14340290692402452,0.4678894176781991,0.0,0.06236515531685496,0.23519570697591083,2025-06-16 21:19:13.876209,0
黑犬。,Not Recommended,18.7,"
					4090+13900KS卡这着色器半个小时没进去，也不能退款，离谱",0,0.0,0.08821443008597064,0.0041256321533138145,0.14385548738526674,0.4678894176781991,0.0,0.059192447815432224,0.2343572720544309,2024-12-21 21:19:13.876209,0
零瞩,Not Recommended,3.6,"
					我是来玩游戏的，不是来看游戏闪退的，玩了一个小时闪退三次之后光速卸载，只能说你们是会做游戏的。要不是我买的key我早退款了，真心疼我那200多块钱",0,0.0,0.10644369753737745,0.0007763286309999114,0.1735828250934266,0.4678894176781991,0.0,0.06974366148977061,0.23402234170219954,2025-05-24 21:19:13.876209,0
葫芦hulu,Recommended,44.7,"
					卧槽好玩死了（猴子戴Sony.jpg",0,0.0,0.04553234905439176,0.009892644840741727,0.07425177783988564,0.4678894176781991,0.0,0.033657769072250945,0.2349339733231737,2025-02-11 21:19:13.876209,0
1.0.老师,Not Recommended,119.9,"
					除了哈迷都不推荐 我一个纯血斯莱特林都玩不下去",0,0.0,0.05196054609080296,0.02657261999822554,0.0847345459854175,0.4678894176781991,0.0,0.04452286639345722,0.2366019708389221,2025-04-26 21:19:13.876209,0
Lzr666,Not Recommended,28.8,"
					一直闪退，玩了十小时闪退了15次左右了",0,0.0,0.05566924027291062,0.006365894774199273,0.09078249084670668,0.4678894176781991,0.0,0.038859354248362385,0.23458129831651947,2024-12-23 21:19:13.876209,0
z15169773925,Not Recommended,14.8,"
					不关GPU调度闪退严重，魔咒很少，玩法较少，无法接受的谨慎购买",0,0.0,0.06454911767975041,0.003260580250199628,0.10526333135134329,0.4678894176781991,0.0,0.04340956464061717,0.23427076686411952,2024-07-23 21:19:13.876209,0
马化腾,Recommended,40.1,"
					好",0,0.0,0.0,0.008872327211427559,0.0,0.4678894176781991,0.0,0.0035489308845710237,0.23483194156024229,2025-03-23 21:19:13.876209,0
残酷双马尾,Recommended,5.8,"
					我现在强的可怕！",0,0.0,0.02490967738896673,0.001264306627628427,0.04062140148621172,0.4678894176781991,0.0,0.01675428324553606,0.2340711395018624,2024-12-26 21:19:13.876209,0
FEDE,Recommended,398.0,"
					像大姑娘玩的，我越玩越觉得自己像大姑娘",0,0.0,0.047136222719274506,0.08825747493567564,0.07686729128299516,0.4678894176781991,0.0,0.06604990648746832,0.2427704563326671,2024-11-09 21:19:13.876209,0
Wet Blood Fart,Recommended,37.9,"
					我就爱啃大瓜！！！",0,0.0,0.02749194139061534,0.008384349214799042,0.04483242281404398,0.4678894176781991,0.0,0.02128670881153721,0.23478314376057943,2025-06-14 21:19:13.876209,0
四宮かぐや,Recommended,20.1,"
					好玩 
",0,0.0,0.01239465328737996,0.004436163605713779,0.02021255352315666,0.4678894176781991,0.0,0.009859486851548176,0.23438832519967093,2024-12-20 21:19:13.876209,0
xizheyangye,Recommended,88.4,"
					如果是哈迷，可以放心入，1：1还原的霍格沃兹，在书中描写过的大多数桥段都能通过游戏亲身去体验，真的是圆了一个去魔法学校上学的梦...可能唯一的遗憾就是魁地奇被砍了，不然还能更好...如果不是哈迷但是喜欢开放世界、喜欢剧情，那也值得一玩，王道的拯救世界的主线之外，许多人物的支线、许多没有写进剧情的场景故事都蛮有意思的，比如好基友384的角色支线对各个人物的刻画和矛盾冲突就相当的可圈可点，比如一家二傻子拿水银炼药结果搞得全家汞中毒的场景故事，很多地方都做得很有意思~总的来说虽然依然是罐头，但还算是一个包装精美而且味道不错的罐头，值得一试~ps.不知道是我个人原因还是什么情况，游戏的收藏部分似乎有bug很多拿到过的东西无法计入收藏数量导致全收集成就无法完成...如果比较执着于全成就的话需要三思...",1,0.0,0.19403078828510553,0.019585662319226337,0.3164152802358859,0.4678894176781991,0.0,0.1344003770220449,0.23590327507102218,2025-03-28 21:19:13.876209,0
jyshiyuan,Not Recommended,5.1,"
					一直闪退，找不到原因，烦死了，及其影响游戏体验感",0,0.0,0.056063665794846534,0.0011090409014284448,0.09142569939705364,0.4678894176781991,0.0,0.03701389611939283,0.23405561292924237,2025-05-08 21:19:13.876209,0
MMrx,Recommended,51.7,"
					推荐但是优化差",0,0.0,0.023844467084322994,0.01144530210274155,0.03888431213027534,0.4678894176781991,0.0,0.020131845693206758,0.2350892390493737,2024-11-18 21:19:13.876209,0
盘盘,Recommended,51.7,"
					作为HP粉丝可以说非常满意，目前还原得最好的霍格沃茨城堡，能看到很多原著的彩蛋，在城堡里逛马上就能回忆起原著片段。但是作为一个玩家这游戏对我来说只能算及格，任务解密及其无聊，好久没玩这种罐头游戏真的玩得和坐牢一样。",0,0.0,0.11201939566126144,0.01144530210274155,0.18267538251677282,0.4678894176781991,0.0,0.07764827384780575,0.2350892390493737,2025-04-12 21:19:13.876209,0
gsjdxvbdu,Recommended,6.3,"
					适合粉丝玩",0,0.0,0.016021795363712253,0.0013752107177712716,0.02612750746774235,0.4678894176781991,0.0,0.011001087274205448,0.23408222991087665,2024-10-03 21:19:13.876209,0
,Not Recommended,24.4,"
					我需要成为大杀四方的人，而不是乖乖上学打小兵的",0,0.0,0.053019120543872825,0.005389938780942241,0.08646081394102918,0.4678894176781991,0.0,0.03674030108878857,0.23448370271719376,2024-07-05 21:19:13.876209,0
zxcv,Recommended,25.4,"
					我是大傻逼",0,0.0,0.016021795363712253,0.00561174696122793,0.02612750746774235,0.4678894176781991,0.0,0.012695701771588111,0.23450588353522234,2024-11-16 21:19:13.876209,0
BlackHand,Recommended,59.0,"
					闪退问题终于修复，霍格沃茨冒险之旅又可以继续进行下去了，和娜娜骑上鹰翼兽的那一刻这个游戏已经升华了  :)",0,0.4588,0.08171507116602031,0.013064501818827078,0.13325667215503684,0.7132238917704936,0.0,0.058528469589545565,0.3579183960671295,2025-04-21 21:19:13.876209,0
盖尔你压到我头发了,Recommended,71.3,"
					散步模拟器",0,0.0,0.016021795363712253,0.015792742436341056,0.02612750746774235,0.4678894176781991,0.0,0.01676809996163336,0.23552398308273365,2025-05-20 21:19:13.876209,0
阿夜夜夜,Not Recommended,13.8,"
					玩了10小时已经有好几个不喜欢的地方了。1.闪退，第一天玩就对着B站教程修闪退修了1小时，今天去上魔法课又黑屏了，严重怀疑玩这游戏就是要持续和闪退斗争到死。2.捏人丑，我想在魔法世界做个美少年是有很难吗？3.人物走动停下来后为什么第一时间是站都站不直还在那边摇头晃脑的动作？别人和我说话呢我在那边多动症犯了是吧4.没有室友+不能睡觉+沙发椅子都不能坐，真是懒死你们算了，这合理吗，这种类型的游戏居然不做这个？寝室不能用你是要当样板房吗？一点回家的感觉也没有，等待白天是直接找块地往地上一坐，真的莫名其妙，有点像homeless先这样吧，还好是打折150买的，如果原价买这游戏我已经退款保平安了。",0,0.0,0.19752443424317245,0.0030387720699139387,0.32211253567991566,0.4678894176781991,0.0,0.13006052309993185,0.23424858604609095,2025-05-21 21:19:13.876209,0
盗号的是傻逼,Recommended,29.8,"
					就是好玩呀 
",0,0.0,0.02197884881962216,0.0065877029544849615,0.035841959258054314,0.4678894176781991,0.0,0.01697186488501571,0.23460347913454804,2024-10-11 21:19:13.876209,0
lethe,Recommended,43.2,"
					感觉有了黑魔法比当伏地魔还爽",0,0.0,0.03844171687211352,0.009559932570313194,0.06268874504063486,0.4678894176781991,0.0,0.028899471044379222,0.23490070209613087,2024-12-01 21:19:13.876209,0
76561198416882328,Recommended,2.5,"
					游戏好玩是好玩，但是内存不足和卡顿能不能解决",0,0.0,0.05330999162783158,0.0005323396326856535,0.08693515131994087,0.4678894176781991,0.0,0.03498699638105061,0.2339979428023681,2024-06-30 21:19:13.876209,0
MIGOOOOOO,Not Recommended,29.0,"
					罐头游戏，剧情无聊",0,0.0,0.02749194139061534,0.00641025641025641,0.04483242281404398,0.4678894176781991,0.0,0.020497071689720158,0.23458573448012518,2025-01-25 21:19:13.876209,0
Tracer7,Recommended,45.8,"
 很好的哈利波特粉丝向游戏，但是非常老派的罐头 作为一款罐头游戏，5.5分，接近及格的水平。中规中矩的战斗系统和数值构建：魔法里有几个暴击、增伤的固定套路，如果 使用得当 严格计数，确实可以把单体敌人一直连招连在天上控死，但是大部分战斗都是群殴。没错，大名鼎鼎的五年级生当然只能被群殴啦，很多细节对话表面制作组把随从系统砍了，拜托，我想带着可爱的帕比一起清问号！最后是令人痛失爽感的全局动态难度，有些任务的难度等级标了20级，但是实际难度还是看玩家的等级。老派的罐头设计：学校里解谜点靠两位数加减法和记忆，满地图的各种标点，至少它没给你全是问号，而是笼统地帮你归类了。乏味的剧情与扁平的人物塑造：不能谈恋爱？勉强能接受吧，毕竟是来上学的。典中典的三条关系线，经典的斯莱特林学生为了亲人在黑魔法里越陷越深，经典爱护神奇动物的赫奇帕奇学生，经典克服往日悲剧的学生。主线剧情也是相当乏味，几个教授的塑造也一般。支线充斥着通马桶，只有零星几个比较有诚意。极少的场景互动与不合理设置：有npc的地方就充斥着脚本演出，和路人同学互动极少，学院里的床不能睡，跳过时间靠原地打坐，自己的宿舍不能布置，都是天天睡有求必应屋导致的。其他槽点：1.想学不可饶恕咒，你必须顺从384，这人也是自学成才，然后还能教给玩家，伏地魔都没他有天赋。2.逆天翻译在开局捏人选宿舍处把两个性别写成：女巫和巫师。且不说巫术这块女巫witch才是词根并且在历史上毫无疑问是女性是主体性别，翻译你这是让你顺直男同胞统统和他们最喜欢的无法定义性别住一间吧哈哈。作为一款哈利波特粉丝向游戏，9分，接近满分的水平。制作组里有真粉丝，并且仔细研究了原著，成功完美复刻了霍格沃兹学院，并且通过相当多准确的细节构建了最好的哈利波特游戏，让玩家能够作为一名插班生真实体验了一回霍格沃兹上学体验。 但是没有各种节日和魁地奇 如果你是哈利波特原著粉丝，那么十分推荐，可比什么环球影城好玩多了。如果你是哈利波特轻度粉丝，或者罐头享受者，推荐史低入手。",0,0.0,0.2181299534592991,0.010136633839055983,0.3557149407147105,0.4678894176781991,0.0,0.1463406298215066,0.23495837222300514,2024-07-20 21:19:13.876209,0
屑不死人,Not Recommended,50.4,"
					傻逼优化傻逼游戏",0,0.0,0.026598866578155918,0.011156951468370153,0.043376043032497466,0.4678894176781991,0.0,0.02181319780034705,0.23506040398593656,2024-12-23 21:19:13.876209,0
puo9,Recommended,31.4,"
					古代魔法手中握，不可饶恕弹指间。史书未记其真名，第五学年插班生。",0,0.0,0.06395194892278916,0.006942596042942064,0.10428949971744628,0.4678894176781991,0.0,0.04449283830415534,0.23463896844339374,2024-10-12 21:19:13.876209,0
一条泡沫龙,Not Recommended,10.1,"
					无法解决的闪退，真的很气人",0,0.0,0.03815722714281483,0.0022180818028568897,0.062224814041766746,0.4678894176781991,0.0,0.025777158337849455,0.23416651701938523,2024-11-14 21:19:13.876209,0
宋凝洲heoooooo,Recommended,20.4,"
					他舅的姥子的进度没了🖕",0,0.0,0.03222001980293614,0.004502706059799485,0.05254272626141995,0.4678894176781991,0.0,0.022818172928487777,0.23439497944507948,2025-03-14 21:19:13.876209,0
恐怖龙卷风,Recommended,20.8,"
					相当令人满意的一款游戏 除了键位按着不是很舒服以外 没什么大缺点",0,0.0,0.06201122909216107,0.004591429331913761,0.1011246751321582,0.4678894176781991,0.0,0.042286441785628785,0.23440385177229092,2025-06-07 21:19:13.876209,0
森屿茵,Recommended,84.8,"
					各方面都还好，除了对话时不能暂停且优化不太行",0,0.0,0.05330999162783158,0.018787152870197856,0.08693515131994087,0.4678894176781991,0.0,0.04228892167605549,0.2358234241261193,2024-10-30 21:19:13.876209,0
only karlie,Recommended,65.0,"
					闪退已经修复，体验很丝滑",0,0.0,0.03608681637382104,0.014395350900541214,0.05884849624465529,0.4678894176781991,0.0,0.029297538858078603,0.23538424392915366,2025-04-30 21:19:13.876209,0
大力丸,Not Recommended,20.4,"
					捏角色又搞政治正确那套  莎币",1,0.0,0.039577843795849915,0.004502706059799485,0.0645414815168139,0.4678894176781991,0.0,0.027617675030645352,0.23439497944507948,2024-09-26 21:19:13.876209,0
Wallace,Not Recommended,94.8,"
					玩着玩着就闪退。",0,0.0,0.026598866578155918,0.021005234673054745,0.043376043032497466,0.4678894176781991,0.0,0.025752511082220885,0.236045232306405,2025-04-06 21:19:13.876209,0
南郭,Recommended,29.3,"
					杀！",0,0.0,0.004639863874564969,0.006476798864342118,0.007566447784408327,0.4678894176781991,0.0,0.005617298659500178,0.23459238872553376,2024-08-06 21:19:13.876209,0
悲伤的斜刘海,Recommended,27.8,"
					好玩，探索度拉满，闲暇时打开玩一玩也很轻松，难度低，娱乐性强，还原哈利波特电影场景的情况下又有独立的剧情，不再是为情怀买单，自由度高，绝对是一款让人不会失望的游戏，推荐推荐",1,0.0,0.102298940247776,0.006144086593913584,0.16682377128093612,0.4678894176781991,0.0,0.06918714314993989,0.2345591174984909,2025-06-05 21:19:13.876209,0
YoRHa2S,Not Recommended,28.8,"
					老是闪退，一直闪退，垃圾",0,0.0,0.03777600556301022,0.006365894774199273,0.06160313779094103,0.4678894176781991,0.0,0.027187613026056122,0.23458129831651947,2024-11-25 21:19:13.876209,0
TG,Recommended,35.8,"
					好玩，很符合原著 
",0,0.0,0.029746526205476874,0.007918552036199095,0.048509082030424366,0.4678894176781991,0.0,0.022571053626649386,0.23473656404271945,2025-01-08 21:19:13.876209,0
Huo_YB,Recommended,95.4,"
					霍格沃兹啊！不够玩，流程能再长一点就好了，长线任务能再多几个就好了。为什么我们拉文克劳没有小伙伴任务线！",0,0.0,0.08171406699575146,0.02113831958122616,0.13325503460658472,0.4678894176781991,0.0,0.06175734167512435,0.23605854079722216,2025-03-13 21:19:13.876209,0
InsistSmile,Not Recommended,12.1,"
					不推荐，32G内存玩一会各种闪退，不是内存问题",0,0.0,0.05986294890831975,0.0026616981634282675,0.09762137195845495,0.4678894176781991,0.0,0.040113228048753294,0.23421087865544238,2025-01-14 21:19:13.876209,0
嘻嘻热水澡,Recommended,19.1,"
					不错",0,0.0,0.004639863874564969,0.00421435542542809,0.007566447784408327,0.4678894176781991,0.0,0.004712321283934567,0.23436614438164236,2024-10-17 21:19:13.876209,0
桜岛麻衣,Recommended,46.7,"
					哈迷必玩，目前最好的哈利波特世界观游戏",0,0.0,0.047136222719274506,0.010336261201313106,0.07686729128299516,0.4678894176781991,0.0,0.03488142099372331,0.23497833495923084,2025-06-23 21:19:13.876209,0
找妹妹环的极大理想,Recommended,34.5,"
					这剧情程度不亚于哈利和伏地魔对波后烟雾散去，突然让众人始料未及的是，完全没有参加到最终对波决战的海格隔旁边一趟，跟哈利聊起了他亲爱的去世了的八眼巨蛛朋友，然后双眼一闭双腿一蹬好似过劳死般地也扬长而去。不是？？换JK罗琳来写也写不出这么逆天的结尾好吧剧情确实抽象，但游戏各方面来说还是好游戏，消气了改好评了。。。",0,0.0,0.12983323784228995,0.0076302014018277,0.21172526638110933,0.4678894176781991,0.0,0.08774218711317483,0.2347077289792823,2025-01-22 21:19:13.876209,0
FuryHuang,Recommended,59.0,"
					不太热的热更新补丁后终于不闪退了，在打了一堆优化、美化mod后体验还是很不错的。",0,0.0,0.07693572652983022,0.013064501818827078,0.12546276642610749,0.4678894176781991,0.0,0.05541090729797383,0.23525115902098226,2025-01-11 21:19:13.876209,0
醒着做梦,Not Recommended,11.2,"
					有种罐头游戏的美感",0,0.0,0.02749194139061534,0.0024620708011711475,0.04483242281404398,0.4678894176781991,0.0,0.01891779744608605,0.23419091591921665,2024-10-21 21:19:13.876209,0
巅峰大宝剑,Recommended,4.3,"
					不错的，做的很细致。当休闲游戏慢慢体验",0,0.0,0.047136222719274506,0.0009315943571998937,0.07686729128299516,0.4678894176781991,0.0,0.031119554256078024,0.23403786827481954,2024-08-26 21:19:13.876209,0
Horward,Not Recommended,68.7,"
					一直在闪退，开dlss闪退，不开dlss也闪退，次次更新，都不知道更了个啥，不更之前还能没闪退这么多次，更完几分钟闪一次",0,0.0,0.09577955887076892,0.015216041167598265,0.15619230447300242,0.4678894176781991,0.0,0.06856333825624028,0.23546631295585937,2024-11-09 21:19:13.876209,0
新青年好宝宝,Not Recommended,9.2,"
					闪退尼玛草 
",0,0.0,0.02366803800881135,0.0020184544405997696,0.03859660080434007,0.4678894176781991,0.0,0.016246022097975935,0.23414655428315953,2025-01-22 21:19:13.876209,0
黑暗诈骗,Recommended,59.2,"
					一个哈迷献上的好评",0,0.0,0.02749194139061534,0.013108863454884217,0.04483242281404398,0.4678894176781991,0.0,0.02317651450757128,0.23525559518458797,2025-04-11 21:19:13.876209,0
CN 戴拿桑,Not Recommended,34.3,"
					除了IP，一无所有不，还是有点闪退和bug在的",0,0.0,0.058086688111440396,0.007585839765770561,0.09472473857988643,0.4678894176781991,0.0,0.0409242313382628,0.2347032928156766,2024-10-24 21:19:13.876209,0
1134767815,Not Recommended,9.0,"
					老闪退",0,0.0,0.010488856676687842,0.001974092804542632,0.01710467990178748,0.4678894176781991,0.0,0.007631509082532045,0.2341421181195538,2024-07-19 21:19:13.876209,0
